boat_id;x;y;width;height;timestamp
Boat 11;254;550;44;19;0.0
Boat 12;1018;531;101;51;0.0
Boat 13;922;512;89;44;0.0
Boat 13;277;914;80;81;6.2729333333333335
Boat 13;280;934;33;43;6.2729333333333335
Boat 13;618;899;49;44;6.2729333333333335
Boat 13;619;900;48;32;6.2729333333333335
Boat 13;73;763;61;37;6.2729333333333335
Boat 13;569;723;176;77;6.2729333333333335
Boat 13;225;613;174;78;6.2729333333333335
Boat 13;64;600;113;52;6.2729333333333335
Boat 13;236;584;58;36;6.2729333333333335
Boat 13;240;544;74;30;6.2729333333333335
Boat 13;254;550;44;19;6.2729333333333335
Boat 13;1018;531;101;51;6.2729333333333335
Boat 13;922;512;89;44;6.2729333333333335
Boat 1;618;896;51;48;0.0
Boat 2;237;799;47;33;0.0
Boat 3;343;780;56;42;0.0
Boat 4;350;792;42;24;0.0
Boat 5;440;768;58;47;0.0
Boat 6;497;599;295;79;0.0
Boat 7;194;545;119;105;0.0
Boat 7;618;896;51;48;6.3063
Boat 7;237;799;47;33;6.3063
Boat 7;343;780;56;42;6.3063
Boat 7;350;792;42;24;6.3063
Boat 7;440;768;58;47;6.3063
Boat 7;497;599;295;79;6.3063
Boat 7;194;545;119;105;6.3063
Boat 1;145;865;112;105;0.0
Boat 2;150;675;175;132;0.0
Boat 3;262;586;133;48;0.0
Boat 4;304;593;76;31;0.0
Boat 5;30;567;174;106;0.0
Boat 6;708;510;93;27;0.0
Boat 7;942;500;97;43;0.0
Boat 8;0;372;158;79;0.0
Boat 8;145;865;112;105;6.339666666666667
Boat 8;150;675;175;132;6.339666666666667
Boat 8;262;586;133;48;6.339666666666667
Boat 8;304;593;76;31;6.339666666666667
Boat 8;30;567;174;106;6.339666666666667
Boat 8;708;510;93;27;6.339666666666667
Boat 8;942;500;97;43;6.339666666666667
Boat 8;0;372;158;79;6.339666666666667
Boat 1;120;864;94;127;0.0
Boat 2;350;737;101;51;0.0
Boat 3;79;735;96;93;0.0
Boat 4;186;711;151;93;0.0
Boat 5;121;580;170;84;0.0
Boat 6;887;572;143;107;0.0
Boat 7;54;544;212;95;0.0
Boat 7;120;864;94;127;6.373033333333334
Boat 7;350;737;101;51;6.373033333333334
Boat 7;79;735;96;93;6.373033333333334
Boat 7;186;711;151;93;6.373033333333334
Boat 7;121;580;170;84;6.373033333333334
Boat 7;887;572;143;107;6.373033333333334
Boat 7;54;544;212;95;6.373033333333334
Boat 1;136;901;72;80;0.0
Boat 2;169;923;34;33;0.0
Boat 3;93;871;56;72;0.0
Boat 4;0;800;62;46;0.0
Boat 5;342;774;155;107;0.0
Boat 6;71;642;105;60;0.0
Boat 7;446;617;119;55;0.0
Boat 8;48;596;131;47;0.0
Boat 9;0;589;73;44;0.0
Boat 10;4;610;63;22;0.0
Boat 11;1049;575;69;50;0.0
Boat 12;328;567;44;23;0.0
Boat 13;634;553;218;80;0.0
Boat 14;518;551;109;24;0.0
Boat 15;542;555;59;20;0.0
Boat 16;86;550;172;45;0.0
Boat 16;136;901;72;80;6.4064000000000005
Boat 16;169;923;34;33;6.4064000000000005
Boat 16;93;871;56;72;6.4064000000000005
Boat 16;0;800;62;46;6.4064000000000005
Boat 16;342;774;155;107;6.4064000000000005
Boat 16;71;642;105;60;6.4064000000000005
Boat 16;446;617;119;55;6.4064000000000005
Boat 16;48;596;131;47;6.4064000000000005
Boat 16;0;589;73;44;6.4064000000000005
Boat 16;4;610;63;22;6.4064000000000005
Boat 16;1049;575;69;50;6.4064000000000005
Boat 16;328;567;44;23;6.4064000000000005
Boat 16;634;553;218;80;6.4064000000000005
Boat 16;518;551;109;24;6.4064000000000005
Boat 16;542;555;59;20;6.4064000000000005
Boat 16;86;550;172;45;6.4064000000000005
Boat 1;0;957;27;84;0.0
Boat 2;602;930;74;81;0.0
Boat 3;101;641;134;106;0.0
Boat 4;119;682;45;45;0.0
Boat 5;0;565;109;67;0.0
Boat 6;156;546;76;30;0.0
Boat 7;0;516;201;93;0.0
Boat 7;0;957;27;84;6.439766666666666
Boat 7;602;930;74;81;6.439766666666666
Boat 7;101;641;134;106;6.439766666666666
Boat 7;119;682;45;45;6.439766666666666
Boat 7;0;565;109;67;6.439766666666666
Boat 7;156;546;76;30;6.439766666666666
Boat 7;0;516;201;93;6.439766666666666
Boat 1;0;788;87;59;0.0
Boat 2;384;786;81;84;0.0
Boat 3;536;781;97;60;0.0
Boat 4;68;722;103;71;0.0
Boat 5;159;704;98;92;0.0
Boat 6;236;671;133;51;0.0
Boat 7;121;667;54;34;0.0
Boat 8;13;646;69;51;0.0
Boat 9;34;658;30;21;0.0
Boat 10;0;567;52;52;0.0
Boat 11;312;565;75;42;0.0
Boat 12;1035;561;86;96;0.0
Boat 13;104;541;217;69;0.0
Boat 14;810;462;88;40;0.0
Boat 14;0;788;87;59;6.473133333333333
Boat 14;384;786;81;84;6.473133333333333
Boat 14;536;781;97;60;6.473133333333333
Boat 14;68;722;103;71;6.473133333333333
Boat 14;159;704;98;92;6.473133333333333
Boat 14;236;671;133;51;6.473133333333333
Boat 14;121;667;54;34;6.473133333333333
Boat 14;13;646;69;51;6.473133333333333
Boat 14;34;658;30;21;6.473133333333333
Boat 14;0;567;52;52;6.473133333333333
Boat 14;312;565;75;42;6.473133333333333
Boat 14;1035;561;86;96;6.473133333333333
Boat 14;104;541;217;69;6.473133333333333
Boat 14;810;462;88;40;6.473133333333333
Boat 1;291;808;173;90;0.0
Boat 2;32;753;108;96;0.0
Boat 3;52;714;73;76;0.0
Boat 4;303;701;147;77;0.0
Boat 5;165;672;161;93;0.0
Boat 6;405;671;91;41;0.0
Boat 7;155;509;173;66;0.0
Boat 7;291;808;173;90;6.5065
Boat 7;32;753;108;96;6.5065
Boat 7;52;714;73;76;6.5065
Boat 7;303;701;147;77;6.5065
Boat 7;165;672;161;93;6.5065
Boat 7;405;671;91;41;6.5065
Boat 7;155;509;173;66;6.5065
Boat 1;14;967;75;49;0.0
Boat 2;295;921;54;57;0.0
Boat 3;63;784;79;63;0.0
Boat 4;490;717;106;75;0.0
Boat 5;68;670;146;118;0.0
Boat 6;182;656;222;133;0.0
Boat 7;247;749;40;19;0.0
Boat 8;573;641;175;39;0.0
Boat 9;678;583;135;47;0.0
Boat 10;0;572;42;38;0.0
Boat 11;237;532;171;86;0.0
Boat 12;655;509;121;36;0.0
Boat 13;89;347;121;33;0.0
Boat 13;14;967;75;49;6.539866666666667
Boat 13;295;921;54;57;6.539866666666667
Boat 13;63;784;79;63;6.539866666666667
Boat 13;490;717;106;75;6.539866666666667
Boat 13;68;670;146;118;6.539866666666667
Boat 13;182;656;222;133;6.539866666666667
Boat 13;247;749;40;19;6.539866666666667
Boat 13;573;641;175;39;6.539866666666667
Boat 13;678;583;135;47;6.539866666666667
Boat 13;0;572;42;38;6.539866666666667
Boat 13;237;532;171;86;6.539866666666667
Boat 13;655;509;121;36;6.539866666666667
Boat 13;89;347;121;33;6.539866666666667
Boat 1;251;908;99;106;0.0
Boat 2;172;783;75;73;0.0
Boat 3;60;748;204;118;0.0
Boat 4;62;728;108;102;0.0
Boat 5;160;675;233;127;0.0
Boat 6;15;672;66;64;0.0
Boat 7;32;630;77;57;0.0
Boat 8;467;611;93;40;0.0
Boat 9;0;562;78;56;0.0
Boat 10;168;540;66;37;0.0
Boat 11;0;401;130;53;0.0
Boat 11;251;908;99;106;6.5732333333333335
Boat 11;172;783;75;73;6.5732333333333335
Boat 11;60;748;204;118;6.5732333333333335
Boat 11;62;728;108;102;6.5732333333333335
Boat 11;160;675;233;127;6.5732333333333335
Boat 11;15;672;66;64;6.5732333333333335
Boat 11;32;630;77;57;6.5732333333333335
Boat 11;467;611;93;40;6.5732333333333335
Boat 11;0;562;78;56;6.5732333333333335
Boat 11;168;540;66;37;6.5732333333333335
Boat 11;0;401;130;53;6.5732333333333335
Boat 1;166;1007;35;35;0.0
Boat 2;60;841;30;24;0.0
Boat 3;167;789;181;133;0.0
Boat 4;263;799;30;33;0.0
Boat 5;0;755;181;120;0.0
Boat 6;108;772;33;37;0.0
Boat 7;352;730;107;101;0.0
Boat 8;1049;574;75;43;0.0
Boat 9;930;541;79;31;0.0
Boat 10;81;540;175;85;0.0
Boat 11;464;486;80;23;0.0
Boat 12;566;357;100;33;0.0
Boat 13;596;363;56;12;0.0
Boat 13;166;1007;35;35;6.6066
Boat 13;60;841;30;24;6.6066
Boat 13;167;789;181;133;6.6066
Boat 13;263;799;30;33;6.6066
Boat 13;0;755;181;120;6.6066
Boat 13;108;772;33;37;6.6066
Boat 13;352;730;107;101;6.6066
Boat 13;1049;574;75;43;6.6066
Boat 13;930;541;79;31;6.6066
Boat 13;81;540;175;85;6.6066
Boat 13;464;486;80;23;6.6066
Boat 13;566;357;100;33;6.6066
Boat 13;596;363;56;12;6.6066
Boat 1;64;845;48;39;0.0
Boat 2;451;766;116;67;0.0
Boat 3;5;762;176;90;0.0
Boat 4;156;739;139;55;0.0
Boat 5;1050;592;69;72;0.0
Boat 6;214;583;103;54;0.0
Boat 7;242;590;34;23;0.0
Boat 8;394;514;305;99;0.0
Boat 8;64;845;48;39;6.639966666666667
Boat 8;451;766;116;67;6.639966666666667
Boat 8;5;762;176;90;6.639966666666667
Boat 8;156;739;139;55;6.639966666666667
Boat 8;1050;592;69;72;6.639966666666667
Boat 8;214;583;103;54;6.639966666666667
Boat 8;242;590;34;23;6.639966666666667
Boat 8;394;514;305;99;6.639966666666667
Boat 1;25;928;85;94;0.0
Boat 2;184;897;44;42;0.0
Boat 3;192;898;36;24;0.0
Boat 4;65;846;47;30;0.0
Boat 5;215;792;41;39;0.0
Boat 6;224;796;25;28;0.0
Boat 7;42;774;103;75;0.0
Boat 8;18;629;108;69;0.0
Boat 9;8;625;213;115;0.0
Boat 10;127;653;30;17;0.0
Boat 11;0;547;155;94;0.0
Boat 11;25;928;85;94;6.673333333333334
Boat 11;184;897;44;42;6.673333333333334
Boat 11;192;898;36;24;6.673333333333334
Boat 11;65;846;47;30;6.673333333333334
Boat 11;215;792;41;39;6.673333333333334
Boat 11;224;796;25;28;6.673333333333334
Boat 11;42;774;103;75;6.673333333333334
Boat 11;18;629;108;69;6.673333333333334
Boat 11;8;625;213;115;6.673333333333334
Boat 11;127;653;30;17;6.673333333333334
Boat 11;0;547;155;94;6.673333333333334
Boat 1;42;961;62;81;0.0
Boat 2;197;902;31;55;0.0
Boat 3;411;843;54;58;0.0
Boat 4;411;845;54;41;0.0
Boat 5;259;839;64;34;0.0
Boat 6;0;794;84;75;0.0
Boat 7;55;781;98;60;0.0
Boat 8;0;676;82;46;0.0
Boat 9;18;682;29;34;0.0
Boat 10;676;540;175;76;0.0
Boat 10;42;961;62;81;6.7067000000000005
Boat 10;197;902;31;55;6.7067000000000005
Boat 10;411;843;54;58;6.7067000000000005
Boat 10;411;845;54;41;6.7067000000000005
Boat 10;259;839;64;34;6.7067000000000005
Boat 10;0;794;84;75;6.7067000000000005
Boat 10;55;781;98;60;6.7067000000000005
Boat 10;0;676;82;46;6.7067000000000005
Boat 10;18;682;29;34;6.7067000000000005
Boat 10;676;540;175;76;6.7067000000000005
Boat 1;261;941;73;90;0.0
Boat 2;74;879;65;55;0.0
Boat 3;0;455;129;66;0.0
Boat 3;261;941;73;90;6.740066666666666
Boat 3;74;879;65;55;6.740066666666666
Boat 3;0;455;129;66;6.740066666666666
Boat 1;27;964;79;113;0.0
Boat 2;257;807;91;78;0.0
Boat 3;144;796;110;67;0.0
Boat 4;241;738;132;98;0.0
Boat 5;316;625;168;72;0.0
Boat 6;20;622;212;101;0.0
Boat 7;441;591;208;70;0.0
Boat 8;258;575;137;66;0.0
Boat 9;269;611;48;24;0.0
Boat 10;317;561;212;102;0.0
Boat 11;0;561;103;55;0.0
Boat 12;62;540;221;127;0.0
Boat 13;163;471;122;48;0.0
Boat 14;191;487;51;22;0.0
Boat 15;275;467;100;33;0.0
Boat 15;27;964;79;113;6.773433333333333
Boat 15;257;807;91;78;6.773433333333333
Boat 15;144;796;110;67;6.773433333333333
Boat 15;241;738;132;98;6.773433333333333
Boat 15;316;625;168;72;6.773433333333333
Boat 15;20;622;212;101;6.773433333333333
Boat 15;441;591;208;70;6.773433333333333
Boat 15;258;575;137;66;6.773433333333333
Boat 15;269;611;48;24;6.773433333333333
Boat 15;317;561;212;102;6.773433333333333
Boat 15;0;561;103;55;6.773433333333333
Boat 15;62;540;221;127;6.773433333333333
Boat 15;163;471;122;48;6.773433333333333
Boat 15;191;487;51;22;6.773433333333333
Boat 15;275;467;100;33;6.773433333333333
Boat 1;221;978;116;93;0.0
Boat 2;47;975;59;79;0.0
Boat 3;168;895;71;69;0.0
Boat 4;39;690;182;79;0.0
Boat 5;113;654;52;33;0.0
Boat 6;179;557;55;23;0.0
Boat 7;185;559;49;19;0.0
Boat 8;1034;556;106;75;0.0
Boat 9;591;463;172;48;0.0
Boat 9;221;978;116;93;6.8068
Boat 9;47;975;59;79;6.8068
Boat 9;168;895;71;69;6.8068
Boat 9;39;690;182;79;6.8068
Boat 9;113;654;52;33;6.8068
Boat 9;179;557;55;23;6.8068
Boat 9;185;559;49;19;6.8068
Boat 9;1034;556;106;75;6.8068
Boat 9;591;463;172;48;6.8068
Boat 1;42;862;141;106;0.0
Boat 2;60;774;87;76;0.0
Boat 3;259;772;108;62;0.0
Boat 4;1;736;80;59;0.0
Boat 5;0;546;176;89;0.0
Boat 6;79;572;43;19;0.0
Boat 7;563;509;139;57;0.0
Boat 8;590;543;59;18;0.0
Boat 9;274;451;193;56;0.0
Boat 9;42;862;141;106;6.840166666666667
Boat 9;60;774;87;76;6.840166666666667
Boat 9;259;772;108;62;6.840166666666667
Boat 9;1;736;80;59;6.840166666666667
Boat 9;0;546;176;89;6.840166666666667
Boat 9;79;572;43;19;6.840166666666667
Boat 9;563;509;139;57;6.840166666666667
Boat 9;590;543;59;18;6.840166666666667
Boat 9;274;451;193;56;6.840166666666667
Boat 1;36;1014;58;44;0.0
Boat 2;42;885;100;64;0.0
Boat 3;293;589;99;36;0.0
Boat 4;309;595;71;27;0.0
Boat 4;36;1014;58;44;6.8735333333333335
Boat 4;42;885;100;64;6.8735333333333335
Boat 4;293;589;99;36;6.8735333333333335
Boat 4;309;595;71;27;6.8735333333333335
Boat 1;40;950;55;57;0.0
Boat 2;614;919;91;93;0.0
Boat 3;191;884;73;86;0.0
Boat 4;0;834;78;75;0.0
Boat 5;61;765;124;69;0.0
Boat 6;198;764;134;79;0.0
Boat 7;92;603;105;44;0.0
Boat 8;0;536;205;82;0.0
Boat 8;40;950;55;57;6.9069
Boat 8;614;919;91;93;6.9069
Boat 8;191;884;73;86;6.9069
Boat 8;0;834;78;75;6.9069
Boat 8;61;765;124;69;6.9069
Boat 8;198;764;134;79;6.9069
Boat 8;92;603;105;44;6.9069
Boat 8;0;536;205;82;6.9069
Boat 1;35;959;101;84;0.0
Boat 2;41;965;29;30;0.0
Boat 3;267;954;44;41;0.0
Boat 4;162;848;132;130;0.0
Boat 5;85;836;50;50;0.0
Boat 6;482;747;119;69;0.0
Boat 7;146;696;90;51;0.0
Boat 8;19;637;177;146;0.0
Boat 9;0;551;110;68;0.0
Boat 10;1002;529;77;17;0.0
Boat 11;1031;529;47;15;0.0
Boat 12;903;513;101;63;0.0
Boat 13;129;478;164;49;0.0
Boat 14;43;400;105;49;0.0
Boat 14;35;959;101;84;6.940266666666667
Boat 14;41;965;29;30;6.940266666666667
Boat 14;267;954;44;41;6.940266666666667
Boat 14;162;848;132;130;6.940266666666667
Boat 14;85;836;50;50;6.940266666666667
Boat 14;482;747;119;69;6.940266666666667
Boat 14;146;696;90;51;6.940266666666667
Boat 14;19;637;177;146;6.940266666666667
Boat 14;0;551;110;68;6.940266666666667
Boat 14;1002;529;77;17;6.940266666666667
Boat 14;1031;529;47;15;6.940266666666667
Boat 14;903;513;101;63;6.940266666666667
Boat 14;129;478;164;49;6.940266666666667
Boat 14;43;400;105;49;6.940266666666667
Boat 1;2;941;95;65;0.0
Boat 2;264;913;106;132;0.0
Boat 3;63;822;114;65;0.0
Boat 4;301;761;104;71;0.0
Boat 5;77;735;50;51;0.0
Boat 6;65;638;155;66;0.0
Boat 7;51;630;75;43;0.0
Boat 8;449;572;140;58;0.0
Boat 9;116;485;186;74;0.0
Boat 10;203;499;51;17;0.0
Boat 10;2;941;95;65;6.973633333333334
Boat 10;264;913;106;132;6.973633333333334
Boat 10;63;822;114;65;6.973633333333334
Boat 10;301;761;104;71;6.973633333333334
Boat 10;77;735;50;51;6.973633333333334
Boat 10;65;638;155;66;6.973633333333334
Boat 10;51;630;75;43;6.973633333333334
Boat 10;449;572;140;58;6.973633333333334
Boat 10;116;485;186;74;6.973633333333334
Boat 10;203;499;51;17;6.973633333333334
Boat 1;99;936;71;45;0.0
Boat 2;34;915;60;64;0.0
Boat 3;267;681;109;31;0.0
Boat 4;315;681;52;21;0.0
Boat 5;25;599;189;121;0.0
Boat 6;0;469;105;55;0.0
Boat 6;99;936;71;45;7.007000000000001
Boat 6;34;915;60;64;7.007000000000001
Boat 6;267;681;109;31;7.007000000000001
Boat 6;315;681;52;21;7.007000000000001
Boat 6;25;599;189;121;7.007000000000001
Boat 6;0;469;105;55;7.007000000000001
Boat 1;32;891;54;80;0.0
Boat 2;396;681;226;88;0.0
Boat 3;130;669;100;107;0.0
Boat 4;0;545;159;33;0.0
Boat 5;941;512;76;61;0.0
Boat 6;440;492;120;38;0.0
Boat 7;471;497;81;21;0.0
Boat 7;32;891;54;80;7.040366666666666
Boat 7;396;681;226;88;7.040366666666666
Boat 7;130;669;100;107;7.040366666666666
Boat 7;0;545;159;33;7.040366666666666
Boat 7;941;512;76;61;7.040366666666666
Boat 7;440;492;120;38;7.040366666666666
Boat 7;471;497;81;21;7.040366666666666
Boat 1;0;855;56;144;0.0
Boat 2;15;739;72;46;0.0
Boat 3;277;593;52;27;0.0
Boat 4;0;524;227;81;0.0
Boat 5;176;322;101;30;0.0
Boat 6;179;323;88;29;0.0
Boat 6;0;855;56;144;7.073733333333333
Boat 6;15;739;72;46;7.073733333333333
Boat 6;277;593;52;27;7.073733333333333
Boat 6;0;524;227;81;7.073733333333333
Boat 6;176;322;101;30;7.073733333333333
Boat 6;179;323;88;29;7.073733333333333
Boat 1;339;934;63;77;0.0
Boat 2;36;924;126;129;0.0
Boat 3;2;716;89;107;0.0
Boat 4;109;643;125;46;0.0
Boat 5;21;453;96;42;0.0
Boat 6;262;372;74;30;0.0
Boat 7;275;372;59;19;0.0
Boat 7;339;934;63;77;7.1071
Boat 7;36;924;126;129;7.1071
Boat 7;2;716;89;107;7.1071
Boat 7;109;643;125;46;7.1071
Boat 7;21;453;96;42;7.1071
Boat 7;262;372;74;30;7.1071
Boat 7;275;372;59;19;7.1071
Boat 1;51;935;40;126;0.0
Boat 2;116;933;47;35;0.0
Boat 3;81;828;92;52;0.0
Boat 4;90;732;88;100;0.0
Boat 5;1061;590;48;64;0.0
Boat 6;165;570;120;52;0.0
Boat 7;802;528;57;37;0.0
Boat 8;851;513;181;77;0.0
Boat 9;0;495;146;79;0.0
Boat 9;51;935;40;126;7.140466666666667
Boat 9;116;933;47;35;7.140466666666667
Boat 9;81;828;92;52;7.140466666666667
Boat 9;90;732;88;100;7.140466666666667
Boat 9;1061;590;48;64;7.140466666666667
Boat 9;165;570;120;52;7.140466666666667
Boat 9;802;528;57;37;7.140466666666667
Boat 9;851;513;181;77;7.140466666666667
Boat 9;0;495;146;79;7.140466666666667
Boat 1;90;888;60;81;0.0
Boat 2;46;837;100;54;0.0
Boat 3;21;663;81;107;0.0
Boat 4;83;641;113;60;0.0
Boat 5;181;570;215;91;0.0
Boat 5;90;888;60;81;7.1738333333333335
Boat 5;46;837;100;54;7.1738333333333335
Boat 5;21;663;81;107;7.1738333333333335
Boat 5;83;641;113;60;7.1738333333333335
Boat 5;181;570;215;91;7.1738333333333335
Boat 1;53;888;91;106;0.0
Boat 2;438;835;63;43;0.0
Boat 3;260;781;180;105;0.0
Boat 4;0;744;52;83;0.0
Boat 5;205;710;260;120;0.0
Boat 6;128;679;135;74;0.0
Boat 7;32;660;90;91;0.0
Boat 8;326;649;184;54;0.0
Boat 9;72;614;173;91;0.0
Boat 10;754;529;140;60;0.0
Boat 11;618;508;121;35;0.0
Boat 12;646;508;81;26;0.0
Boat 13;0;506;59;40;0.0
Boat 13;53;888;91;106;7.2072
Boat 13;438;835;63;43;7.2072
Boat 13;260;781;180;105;7.2072
Boat 13;0;744;52;83;7.2072
Boat 13;205;710;260;120;7.2072
Boat 13;128;679;135;74;7.2072
Boat 13;32;660;90;91;7.2072
Boat 13;326;649;184;54;7.2072
Boat 13;72;614;173;91;7.2072
Boat 13;754;529;140;60;7.2072
Boat 13;618;508;121;35;7.2072
Boat 13;646;508;81;26;7.2072
Boat 13;0;506;59;40;7.2072
Boat 1;271;1044;30;36;0.0
Boat 2;283;957;24;46;0.0
Boat 3;52;905;49;54;0.0
Boat 4;58;854;71;52;0.0
Boat 5;424;840;70;43;0.0
Boat 6;101;808;182;129;0.0
Boat 7;93;733;87;78;0.0
Boat 8;917;566;93;27;0.0
Boat 9;0;563;61;38;0.0
Boat 10;0;532;81;44;0.0
Boat 10;271;1044;30;36;7.240566666666667
Boat 10;283;957;24;46;7.240566666666667
Boat 10;52;905;49;54;7.240566666666667
Boat 10;58;854;71;52;7.240566666666667
Boat 10;424;840;70;43;7.240566666666667
Boat 10;101;808;182;129;7.240566666666667
Boat 10;93;733;87;78;7.240566666666667
Boat 10;917;566;93;27;7.240566666666667
Boat 10;0;563;61;38;7.240566666666667
Boat 10;0;532;81;44;7.240566666666667
Boat 1;138;981;36;26;0.0
Boat 2;96;896;50;48;0.0
Boat 3;93;782;97;40;0.0
Boat 4;229;751;162;57;0.0
Boat 5;0;711;108;84;0.0
Boat 6;304;698;83;42;0.0
Boat 7;142;562;99;67;0.0
Boat 8;716;542;169;83;0.0
Boat 9;776;461;79;30;0.0
Boat 9;138;981;36;26;7.273933333333334
Boat 9;96;896;50;48;7.273933333333334
Boat 9;93;782;97;40;7.273933333333334
Boat 9;229;751;162;57;7.273933333333334
Boat 9;0;711;108;84;7.273933333333334
Boat 9;304;698;83;42;7.273933333333334
Boat 9;142;562;99;67;7.273933333333334
Boat 9;716;542;169;83;7.273933333333334
Boat 9;776;461;79;30;7.273933333333334
Boat 1;44;941;48;61;0.0
Boat 2;70;925;84;90;0.0
Boat 3;88;856;108;85;0.0
Boat 4;225;791;106;41;0.0
Boat 5;16;699;81;86;0.0
Boat 6;266;661;159;73;0.0
Boat 7;742;552;157;81;0.0
Boat 8;762;574;63;27;0.0
Boat 9;796;440;99;24;0.0
Boat 9;44;941;48;61;7.307300000000001
Boat 9;70;925;84;90;7.307300000000001
Boat 9;88;856;108;85;7.307300000000001
Boat 9;225;791;106;41;7.307300000000001
Boat 9;16;699;81;86;7.307300000000001
Boat 9;266;661;159;73;7.307300000000001
Boat 9;742;552;157;81;7.307300000000001
Boat 9;762;574;63;27;7.307300000000001
Boat 9;796;440;99;24;7.307300000000001
Boat 1;40;1044;53;33;0.0
Boat 2;51;1045;39;25;0.0
Boat 3;212;848;111;134;0.0
Boat 4;165;655;97;59;0.0
Boat 5;67;600;167;85;0.0
Boat 6;116;621;58;35;0.0
Boat 7;0;597;132;87;0.0
Boat 8;334;573;233;91;0.0
Boat 9;351;618;75;30;0.0
Boat 10;787;497;223;57;0.0
Boat 10;40;1044;53;33;7.3406666666666665
Boat 10;51;1045;39;25;7.3406666666666665
Boat 10;212;848;111;134;7.3406666666666665
Boat 10;165;655;97;59;7.3406666666666665
Boat 10;67;600;167;85;7.3406666666666665
Boat 10;116;621;58;35;7.3406666666666665
Boat 10;0;597;132;87;7.3406666666666665
Boat 10;334;573;233;91;7.3406666666666665
Boat 10;351;618;75;30;7.3406666666666665
Boat 10;787;497;223;57;7.3406666666666665
Boat 1;435;992;108;78;0.0
Boat 2;27;931;108;86;0.0
Boat 3;269;647;179;71;0.0
Boat 4;521;611;120;47;0.0
Boat 4;435;992;108;78;7.374033333333333
Boat 4;27;931;108;86;7.374033333333333
Boat 4;269;647;179;71;7.374033333333333
Boat 4;521;611;120;47;7.374033333333333
Boat 1;27;926;79;57;0.0
Boat 2;132;674;127;80;0.0
Boat 3;190;666;242;116;0.0
Boat 4;0;593;124;61;0.0
Boat 5;250;419;136;41;0.0
Boat 6;254;429;78;23;0.0
Boat 6;27;926;79;57;7.4074
Boat 6;132;674;127;80;7.4074
Boat 6;190;666;242;116;7.4074
Boat 6;0;593;124;61;7.4074
Boat 6;250;419;136;41;7.4074
Boat 6;254;429;78;23;7.4074
Boat 1;116;804;133;138;0.0
Boat 2;309;800;88;69;0.0
Boat 3;42;740;162;140;0.0
Boat 4;271;667;137;89;0.0
Boat 5;745;553;149;53;0.0
Boat 6;0;448;203;65;0.0
Boat 6;116;804;133;138;7.440766666666667
Boat 6;309;800;88;69;7.440766666666667
Boat 6;42;740;162;140;7.440766666666667
Boat 6;271;667;137;89;7.440766666666667
Boat 6;745;553;149;53;7.440766666666667
Boat 6;0;448;203;65;7.440766666666667
Boat 1;259;983;97;95;0.0
Boat 2;277;962;43;44;0.0
Boat 3;150;803;102;92;0.0
Boat 4;74;732;207;116;0.0
Boat 5;146;765;30;28;0.0
Boat 6;0;719;123;78;0.0
Boat 7;19;740;44;29;0.0
Boat 8;247;667;163;89;0.0
Boat 9;591;602;97;52;0.0
Boat 10;68;597;161;98;0.0
Boat 11;89;644;43;28;0.0
Boat 12;0;597;165;83;0.0
Boat 13;0;485;157;81;0.0
Boat 14;13;536;73;30;0.0
Boat 15;800;480;110;60;0.0
Boat 15;259;983;97;95;7.4741333333333335
Boat 15;277;962;43;44;7.4741333333333335
Boat 15;150;803;102;92;7.4741333333333335
Boat 15;74;732;207;116;7.4741333333333335
Boat 15;146;765;30;28;7.4741333333333335
Boat 15;0;719;123;78;7.4741333333333335
Boat 15;19;740;44;29;7.4741333333333335
Boat 15;247;667;163;89;7.4741333333333335
Boat 15;591;602;97;52;7.4741333333333335
Boat 15;68;597;161;98;7.4741333333333335
Boat 15;89;644;43;28;7.4741333333333335
Boat 15;0;597;165;83;7.4741333333333335
Boat 15;0;485;157;81;7.4741333333333335
Boat 15;13;536;73;30;7.4741333333333335
Boat 15;800;480;110;60;7.4741333333333335
Boat 1;76;1004;60;63;0.0
Boat 2;142;824;124;72;0.0
Boat 3;159;808;53;37;0.0
Boat 4;52;690;110;88;0.0
Boat 5;221;689;131;80;0.0
Boat 6;158;684;92;37;0.0
Boat 7;331;683;116;34;0.0
Boat 8;701;591;156;46;0.0
Boat 9;367;576;116;59;0.0
Boat 9;76;1004;60;63;7.5075
Boat 9;142;824;124;72;7.5075
Boat 9;159;808;53;37;7.5075
Boat 9;52;690;110;88;7.5075
Boat 9;221;689;131;80;7.5075
Boat 9;158;684;92;37;7.5075
Boat 9;331;683;116;34;7.5075
Boat 9;701;591;156;46;7.5075
Boat 9;367;576;116;59;7.5075
Boat 1;206;930;76;73;0.0
Boat 2;224;939;43;36;0.0
Boat 3;561;713;104;65;0.0
Boat 4;124;684;103;97;0.0
Boat 5;0;598;167;72;0.0
Boat 6;1;608;39;31;0.0
Boat 7;113;522;243;68;0.0
Boat 8;0;469;141;56;0.0
Boat 9;37;478;57;17;0.0
Boat 9;206;930;76;73;7.540866666666667
Boat 9;224;939;43;36;7.540866666666667
Boat 9;561;713;104;65;7.540866666666667
Boat 9;124;684;103;97;7.540866666666667
Boat 9;0;598;167;72;7.540866666666667
Boat 9;1;608;39;31;7.540866666666667
Boat 9;113;522;243;68;7.540866666666667
Boat 9;0;469;141;56;7.540866666666667
Boat 9;37;478;57;17;7.540866666666667
